user_id,support_tickets_90d,ticket_avg_resolution_hrs_90d
3985-HOYPM,0,3.7
9728-FTTVZ,0,9.4
9548-LERKT,1,8.3
6576-FBXOJ,0,11.7
4310-KEDTB,0,9.7
7254-IQWOZ,0,14.2
2474-BRUCM,0,8.0
4062-HBMOS,2,9.4
0742-NXBGR,0,11.0
2676-ISHSF,0,12.7
9236-NDUCW,2,16.5
4753-PADAS,0,3.0
6103-QCKFX,0,11.1
7781-EWARA,0,15.0
6110-OHIHY,0,4.7
7018-FPXHH,1,8.1
5889-LFOLL,0,8.2
5708-EVONK,0,9.4
8708-XPXHZ,0,7.5
0616-ATFGB,0,13.2
0572-ZJKLT,0,20.3
5135-RDDQL,1,7.9
1353-LJWEM,0,12.2
1794-SWWKL,0,10.5
6166-YIPFO,0,11.9
7016-BPGEU,0,5.6
6876-ADESB,1,9.6
9332-GYWLO,0,10.5
1963-SVUCV,1,17.7
4184-VODJZ,0,15.2
0220-EBGCE,0,15.6
1092-WPIVQ,1,9.3
7233-IOQNP,1,15.5
2834-JKOOW,1,3.1
2754-VDLTR,0,10.4
2400-FEQME,2,9.8
3190-XFANI,1,8.0
7551-DACSP,0,7.8
4957-SREEC,0,5.9
7235-NXZCP,0,3.1
0230-UBYPQ,2,13.5
4923-ADWXJ,1,14.0
1763-KUAAW,1,13.3
1104-TNLZA,0,16.1
5195-KPUNQ,1,10.7
0520-FDVVT,0,11.4
3439-GVUSX,0,7.2
1444-VVSGW,0,11.9
5712-PTIWW,1,17.0
5949-HGVJL,0,9.2
5203-XEHAX,0,4.5
1635-HDGFT,0,15.9
3315-TOTBP,0,3.1
8050-XGRVL,0,6.5
6661-HBGWL,0,11.6
1518-VOWAV,0,8.9
9828-QHFBK,0,8.4
3908-MKIMJ,0,10.0
5012-YSPJJ,0,16.5
5909-ECHUI,0,12.8
1309-BXVOQ,0,4.5
6728-VOIFY,0,10.8
9317-WZPGV,0,9.0
4891-NLUBA,0,12.5
2856-HYAPG,1,11.5
8969-PRHFK,0,7.4
0661-KQHNK,0,15.8
8709-KRDVL,0,1.8
4488-PSYCG,0,7.1
1427-VERSM,0,8.4
9801-NOSHQ,1,11.8
6339-YPSAH,0,9.6
3621-CEOVK,1,9.1
6906-ANDWJ,1,11.5
2159-TURXX,1,8.2
1548-FEHVL,0,5.2
3795-CAWEX,0,19.4
6215-NQCPY,0,6.2
5647-URDKA,0,8.8
2229-DPMBI,1,15.4
9626-WEQRM,1,5.9
2188-SXWVT,0,9.1
6258-PVZWJ,1,1.0
1094-BKOSX,0,13.4
6969-MVBAI,2,10.5
2978-XXSOG,2,7.9
2342-CKIAO,0,2.2
6953-PBDIN,0,2.7
3898-BSJYF,2,5.7
3938-YFPXD,1,14.9
7696-AMHOD,0,12.6
2453-SAFNS,0,15.5
9558-IHEZX,0,6.3
9617-UDPEU,0,6.9
6340-DACFT,0,13.8
4955-VCWBI,0,9.8
6813-GZQCG,0,7.6
7426-GSWPO,0,6.1
3389-KTRXV,0,5.6
3118-UHVVQ,0,5.0
1031-IIDEO,1,10.4
5832-XKAES,0,9.4
3205-MXZRA,0,12.5
4701-AHWMW,1,12.2
8317-BVKSO,1,13.0
5702-KVQRD,1,7.3
0083-PIVIK,1,4.9
9210-IAHGH,1,6.6
6169-PGNCD,0,3.0
0023-XUOPT,0,14.0
4592-IWTJI,1,10.6
4909-JOUPP,1,18.0
4657-FWVFY,0,8.3
2257-BOVXD,0,10.2
7729-JTEEC,0,3.7
7632-MNYOY,0,5.6
6518-LGAOV,3,9.6
7242-QZLXF,1,7.3
4576-CSAJH,0,12.1
1000-AJSLD,1,10.7
9696-RMYBA,2,13.5
8690-UPCZI,0,14.3
1062-LHZOD,0,11.5
9770-LXDBK,0,10.8
4086-WITJG,0,11.9
8344-WFMFH,0,9.3
9600-NAXZN,0,10.9
8822-KNBHV,1,18.6
8404-FYDIB,0,7.0
2791-SFVEW,1,2.9
6457-USBER,0,2.9
6762-NSODU,0,15.6
4662-EKDPQ,0,8.8
9248-OJYKK,1,6.6
9888-ZCUMM,0,4.0
3398-FSHON,1,8.6
3319-DWOEP,1,5.8
1074-WVEVG,0,12.4
9979-RGMZT,0,15.4
6437-UDQJM,0,5.8
1226-IENZN,1,11.0
2108-GLPQB,0,8.9
9259-PACGQ,0,10.0
4415-IJZTP,2,16.6
1465-VINDH,0,2.9
5474-LAMUQ,0,8.3
3468-DRVQJ,0,12.2
1122-YJBCS,0,11.8
4990-ALDGW,0,8.6
4816-OKWNX,0,12.9
3315-IKYZQ,0,1.1
2810-FTLEM,0,12.5
4747-LCAQL,0,13.4
3411-WLRSQ,0,8.0
0898-XCGTF,0,14.9
8006-PYCSW,1,8.5
8249-THVEC,0,16.7
8722-PRFDV,0,8.4
2164-SOQXL,0,4.9
4020-KIUDI,0,18.1
5850-BDWCY,0,11.8
2038-YSEZE,0,13.5
0827-ITJPH,0,4.2
8799-OXZMD,0,7.3
1925-TIBLE,0,18.6
1705-GUHPV,1,10.5
4779-ZGICK,1,1.0
0048-PIHNL,0,9.8
0818-OCPZO,0,7.2
3967-KXAPS,1,6.7
1447-GIQMR,0,14.2
3704-IEAXF,1,8.8
6810-VCAEX,0,19.4
0674-EYYZV,1,14.3
4480-MBMLB,1,9.0
1395-OFUWC,1,11.5
0822-QGCXA,0,10.8
0872-NXJYS,1,12.9
2832-KJCRD,2,8.2
3588-WSTTJ,0,13.3
4075-WKNIU,0,1.0
5090-EMGTC,0,5.8
2346-CZYIL,0,10.7
3798-EPWRR,1,15.7
6258-NGCNG,0,11.5
4186-ZBUEW,0,1.0
5274-XHAKY,1,6.8
1442-BQPVU,0,6.0
3978-YNKDD,0,8.3
4940-KHCWD,0,7.3
9412-ARGBX,1,4.3
1389-CXMLU,2,16.4
9589-ABEPT,0,6.9
9388-ZEYVT,3,10.7
0305-SQECB,2,12.3
7605-SNLQG,0,7.2
4670-TABXH,0,12.1
5561-NWEVX,0,11.5
0064-SUDOG,0,9.0
8561-NMTBD,0,13.0
5161-XEUVX,0,10.8
8292-FRFZQ,0,12.7
8591-NXRCV,1,13.2
7895-VONWT,0,17.5
4526-RMTLL,1,12.7
6253-GNHWH,1,17.4
4566-NECEV,1,14.9
8080-POTJR,0,15.0
6906-MPARY,0,8.9
3662-FXJFO,0,10.5
8107-RZLNV,0,7.5
0516-OOHAR,1,6.8
2027-CWDNU,1,1.1
2737-WFVYW,0,10.6
9912-OMZDS,0,16.4
3733-ZEECP,0,14.9
7878-RTCZG,0,5.3
2452-MRMZF,0,11.0
2272-QAGFO,0,7.7
7103-IPXPJ,0,13.4
4342-HFXWS,0,13.4
3545-CNWRG,3,11.9
1785-BPHTP,0,5.2
4989-LIXVT,0,9.5
7315-WYOAW,0,9.4
1173-XZPYF,2,1.0
9850-OWRHQ,0,4.1
3768-NLUBH,0,11.0
8676-TRMJS,0,7.9
2509-TFPJU,1,10.3
9530-GRMJG,1,11.7
6898-RBTLU,1,14.1
5481-NTDOH,0,13.7
2068-WWXQZ,1,18.5
7359-SSBJK,2,13.3
2061-VVFST,0,13.6
0685-MLYYM,0,17.5
0749-IRGQE,0,14.4
2380-DAMQP,0,10.2
2256-YLYLP,0,11.3
1272-ILHFG,1,7.2
0164-XAIRP,0,11.1
5666-CYCYZ,1,8.9
4011-ARPHK,0,10.1
8182-PNAGI,0,7.7
6365-HITVU,0,7.1
7558-IMLMT,0,8.5
9488-FYQAU,1,10.2
3590-TCXTB,0,13.4
6994-KERXL,0,10.7
7957-RYHQD,0,10.8
2180-DXNEG,0,13.1
1960-UOTYM,0,4.7
2740-JFBOK,1,6.3
6500-JVEGC,0,3.7
5515-AKOAJ,0,16.9
8976-OQHGT,1,12.0
5245-VDBUR,0,15.5
6230-BSUXY,0,15.1
8469-SNFFH,0,6.9
2144-ESWKO,0,8.2
1241-FPMOF,0,10.8
9928-BZVLZ,0,6.0
4114-QMKVN,0,8.9
2775-SEFEE,0,10.5
9003-CPATH,1,6.3
1754-GKYPY,1,5.4
5294-CDGWY,0,10.5
7956-XQWGU,0,3.5
1591-MQJTP,0,13.2
5295-PCJOO,0,10.5
2369-FEVNO,1,4.6
9863-JZAIC,0,19.2
7471-MQPOS,0,1.1
7660-HDPJV,0,4.2
5115-SQAAU,0,1.9
9845-QOMAD,1,13.3
7672-VFMXZ,0,15.5
9739-JLPQJ,0,11.3
9916-AYHTC,0,11.8
3855-ONCAR,1,11.2
1488-SYSFC,2,7.2
7931-PXHFC,0,7.6
3990-QYKBE,0,7.1
0970-QXPXW,1,11.5
3259-KNMRR,0,9.7
6120-RJKLU,0,5.2
9572-WUKSB,0,9.0
5893-KCLGT,0,16.7
0076-LVEPS,0,11.4
3640-JQGJG,0,1.0
4919-MOAVT,0,10.9
1596-OQSPS,0,16.0
9867-XOBQA,0,8.0
9546-KDTRB,0,4.8
3090-HAWSU,1,13.4
9820-RMCQV,0,6.5
3174-RKMOW,0,9.5
1760-CAZHT,0,6.4
7839-QRKXN,2,10.7
8441-SHIPE,0,13.5
5204-QZXPU,1,6.9
4597-ELFTS,0,13.6
1320-GVNHT,0,10.3
1047-RNXZV,1,10.8
3541-ZNUHK,0,3.1
8450-JOVAH,0,12.4
8725-JEDFD,0,4.1
7562-UXTPG,0,4.7
8071-SBTRN,0,12.3
1113-IUJYX,0,3.5
6668-CNMFP,0,10.0
5626-MGTUK,0,10.7
5681-LLOEI,1,10.5
8212-DJRCH,0,9.5
4323-OHFOW,0,12.1
4933-BSAIP,2,8.3
2030-BTZRO,0,1.6
1116-DXXDF,1,16.2
9274-CNFMO,1,17.0
7758-XKCBS,2,12.7
8992-JQYUN,1,13.5
6563-VNPMN,0,8.6
0617-AQNWT,0,10.7
2267-WTPYD,0,6.4
0270-THENM,1,1.6
2446-PLQVO,1,7.1
4707-MAXGU,0,2.9
2710-WYVXG,0,7.7
3005-NFMTA,0,17.4
6300-BWMJX,1,8.2
8784-CGILN,0,13.6
5389-FFVKB,0,14.3
7009-LGECI,0,8.2
8444-WRIDW,0,8.2
5022-KVDQT,0,6.8
7976-CICYS,0,13.1
1036-GUDCL,0,9.5
2005-DWQZJ,1,12.5
8148-WOCMK,2,9.5
7815-PDTHL,1,4.1
9451-LPGOO,0,4.3
9173-IVZVP,0,6.8
9129-UXERG,0,10.7
3635-JBPSG,1,15.3
7964-ZRKKG,0,8.5
5868-YWPDW,1,10.2
6229-LSCKB,1,9.8
2025-JKFWI,0,7.9
4078-SAYYN,0,6.8
1724-IQWNM,0,14.4
8217-QYOHV,0,3.0
5546-QUERU,0,6.5
9940-HPQPG,1,7.5
6897-UUBNU,0,15.4
6127-IYJOZ,1,13.5
6618-RYATB,2,16.4
8930-XOTDP,0,7.5
5916-QEWPT,0,11.3
5060-TQUQN,1,4.9
0531-XBKMM,0,11.4
8465-SBRXP,0,12.4
2408-PSJVE,0,14.7
9079-YEXQJ,0,9.3
9700-ZCLOT,0,5.9
8738-JOKAR,0,19.6
4534-WGCIR,0,6.2
1930-WNXSB,0,15.4
2685-SREOM,1,6.8
3508-CFVZL,0,2.6
0402-CQAJN,0,10.6
6692-UDPJC,2,6.7
1273-MTETI,0,12.0
0657-DOGUM,0,7.4
5480-HPRRX,0,9.4
8792-AOROI,1,7.0
0295-PPHDO,2,9.8
5146-YYFRZ,0,13.1
1195-OIYEJ,0,8.5
5906-CVLHP,0,9.9
3452-SRFEG,1,5.6
4070-OKWVH,1,10.8
5297-MDOIR,2,8.6
6369-MCAKO,0,9.1
4926-UMJZD,0,13.7
6848-HJTXY,0,9.0
6341-AEVKX,0,12.2
4501-EQDRN,0,8.3
2990-HWIML,2,4.3
0682-USIXD,0,13.7
6976-BWGLQ,1,13.3
7078-NVFAM,0,10.5
8065-QBYTO,1,4.6
2133-TSRRM,0,9.8
7384-GHBPI,1,8.2
7603-USHJS,1,11.4
7234-FECYN,0,7.6
2511-ALLCS,0,4.7
3191-CSNMG,1,10.0
7952-OBOYL,0,5.0
7470-DYNOE,0,3.0
7853-OETYL,0,7.9
1545-ACTAS,0,8.0
5876-HZVZM,0,8.3
1400-MMYXY,0,2.4
5126-RCXYW,0,11.0
3085-QUOZK,0,13.1
2363-BJLSL,0,12.7
1956-YIFGE,0,5.8
3926-CUQZX,1,3.1
7921-LMDFQ,0,9.7
2925-MXLSX,0,9.1
5820-PTRYM,0,2.3
9609-BENEA,1,5.2
6211-WHMYA,0,8.6
4459-BBGHE,0,15.7
9945-PSVIP,0,3.2
1041-RXHRA,1,10.1
1750-CSKKM,0,11.1
9108-EJFJP,0,9.7
0530-IJVDB,0,8.7
0508-SQWPL,0,13.0
2215-ZAFGX,0,9.1
8213-TAZPM,0,9.6
7142-HVGBG,0,3.2
1304-SEGFY,0,10.9
7242-EDTYC,0,10.3
2904-GGUAZ,0,3.0
8267-ZNYVZ,0,15.0
5136-GFPMB,1,5.2
2595-KIWPV,0,12.2
5243-SAOTC,1,12.6
9398-MMQTO,1,16.9
7619-PLRLP,0,7.2
6457-GIRWB,1,11.0
6508-NJYRO,1,12.2
1450-SKCVI,1,15.4
4710-NKCAW,1,8.9
5306-BVTKJ,1,10.6
0357-NVCRI,1,7.3
5570-PTWEH,0,13.1
2371-KFUOG,0,6.8
0463-ZSDNT,0,10.8
6502-MJQAE,0,11.4
6257-DTAYD,1,12.5
4616-ULAOA,1,13.6
7693-LCKZL,1,12.9
7746-AWNQW,0,7.8
5996-EBTKM,1,14.2
2758-RNWXS,0,14.2
2314-TNDJQ,2,8.3
2405-LBMUW,2,6.8
3454-JFUBC,0,3.8
0032-PGELS,0,10.9
9039-ZVJDC,0,10.6
6797-LNAQX,0,4.8
9013-AQORL,0,10.2
2898-MRKPI,0,9.7
2750-BJLSB,0,13.6
3648-GZPHF,0,7.3
2075-RMJIK,0,13.4
9588-YRFHY,0,12.0
6394-MFYNG,0,8.6
1564-NTYXF,1,8.9
9364-YKUVW,0,11.2
5392-AKEMH,0,7.8
2451-YMUXS,0,10.0
3914-FDRHP,1,5.8
3078-ZKNTS,3,16.0
1024-KPRBB,0,8.9
4690-PKDQG,0,10.5
8155-IBNHG,0,6.6
0886-QGENL,0,7.1
9547-ITEFG,0,4.5
1264-FUHCX,0,10.0
7789-CRUVC,0,19.9
6598-KELSS,1,8.2
8739-WWKDU,1,14.9
8685-WHQPW,0,9.7
4745-LSPLO,0,10.8
8083-YTZES,1,7.5
7240-FQLHE,0,12.3
6664-FPDAC,1,10.1
9972-VAFJJ,0,8.3
0422-UXFAP,1,10.6
1904-WAJAA,0,9.5
5130-YPIRV,0,6.1
2843-CQMEG,0,5.2
6439-PKTRR,0,11.3
5351-QESIO,0,12.9
0786-VSSUD,0,11.3
5568-DMXZS,0,11.8
8468-FZTOE,0,9.6
6633-SYEUS,0,7.7
6447-GORXK,0,7.4
6967-PEJLL,0,10.1
3976-BWUCK,0,5.6
5981-ZVXOT,0,10.2
1684-FLBGS,0,6.4
1389-WNUIB,1,9.4
0376-OIWME,0,9.1
3585-ISXZP,0,12.4
0218-QNVAS,0,9.8
6583-QGCSI,0,2.1
0804-YGEQV,0,14.0
7164-BPTUT,0,16.6
4174-LPGTI,0,7.8
2523-EWWZL,0,6.7
0928-XUTSN,0,6.3
2108-XWMPY,0,5.7
0052-YNYOT,1,7.2
6304-IJFSQ,0,10.6
9586-JGQKH,0,4.2
4501-VCPFK,0,11.6
6075-SLNIL,0,6.7
9347-AERRL,0,3.8
0093-XWZFY,0,6.6
2274-XUATA,0,9.0
1980-KXVPM,1,3.7
7703-ZEKEF,0,9.5
0723-DRCLG,0,3.8
5482-NUPNA,0,7.1
6691-CCIHA,0,14.4
1685-BQULA,0,10.6
9053-EJUNL,0,7.4
0666-UXTJO,1,9.4
1471-GIQKQ,1,9.6
4807-IZYOZ,2,9.1
1122-JWTJW,0,14.0
9710-NJERN,1,10.5
9837-FWLCH,1,10.2
1699-HPSBG,0,9.4
7203-OYKCT,0,13.0
1035-IPQPU,0,7.6
7398-LXGYX,0,6.4
2823-LKABH,0,9.3
8775-CEBBJ,1,15.6
0550-DCXLH,1,9.6
9281-CEDRU,0,16.0
2235-DWLJU,0,7.5
0871-OPBXW,0,10.1
3605-JISKB,0,7.3
6894-LFHLY,0,4.3
9767-FFLEM,1,5.7
0639-TSIQW,0,5.7
8456-QDAVC,1,7.6
7750-EYXWZ,0,10.8
2569-WGERO,0,12.3
6840-RESVB,2,6.8
2234-XADUH,1,1.0
4801-JZAZL,1,8.3
8361-LTMKD,0,10.5
3186-AJIEK,1,7.5
